Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,1,8014,0,1,141.0,1,34,34,0,0,136.1,0,0,0,1,0,0,24,0,0,6,7,6,12.833333333333334,0,0,6,8,6,12.0,0,7.6,2.6,0.32,Graduate
1,44,1,9130,1,39,120.0,1,3,1,2,4,120.0,1,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout
1,17,6,9670,1,1,125.0,1,38,1,9,7,125.0,1,0,0,1,1,0,20,0,0,6,8,4,14.25,0,0,6,10,5,14.0,0,10.8,1.4,1.74,Graduate
1,43,1,9119,1,1,146.0,1,3,1,2,3,100.0,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.666666666666666,0,13.9,-0.3,0.79,Enrolled
2,39,1,9991,0,1,133.1,1,37,19,9,10,150.0,0,0,0,1,1,0,47,0,0,5,8,4,10.0,0,0,5,8,4,12.5,0,9.4,-0.8,-3.12,Enrolled
1,17,1,9254,1,1,128.0,1,19,38,9,9,118.2,0,0,0,1,0,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
1,53,1,9085,1,42,140.0,1,1,1,5,5,143.3,1,0,0,0,0,0,23,0,7,12,19,9,13.666666666666666,0,4,9,15,6,13.5,0,8.9,1.4,3.51,Enrolled
1,43,1,8014,0,10,100.0,1,34,34,0,0,113.0,1,0,0,1,0,0,30,0,3,9,11,9,12.666666666666666,0,2,7,7,7,12.142857142857142,0,7.6,2.6,0.32,Graduate
1,17,2,9254,1,1,107.0,1,12,19,5,5,102.8,1,0,0,1,0,0,20,0,0,6,16,1,10.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
1,39,2,9991,0,1,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,27,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1,6,9500,1,1,138.0,1,19,19,9,5,124.8,1,0,0,1,0,0,18,0,0,8,8,7,13.414285714285716,0,0,8,8,7,13.414285714285716,0,12.7,3.7,-1.7,Dropout
1,1,2,9991,0,1,143.0,1,5,1,4,4,131.5,0,0,0,1,1,0,19,0,0,5,11,4,11.0,0,0,5,8,4,12.25,0,15.5,2.8,-4.06,Dropout
1,17,6,9147,1,1,145.0,1,37,37,9,9,132.0,1,0,0,1,0,0,19,0,0,5,7,4,12.5,0,0,5,8,4,10.0,1,7.6,2.6,0.32,Graduate
1,1,2,9085,1,1,140.0,1,37,38,9,7,137.0,0,0,0,1,0,0,18,0,0,5,12,5,13.142857142857142,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,1,131.0,1,1,1,9,9,122.0,0,0,0,1,0,0,19,0,0,8,8,7,15.0,0,0,8,8,7,15.0,0,12.7,3.7,-1.7,Graduate
2,39,1,8014,0,19,133.1,1,19,37,9,9,151.5,0,0,1,0,1,0,45,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,Dropout
1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,1,8,8,7,14.257142857142856,0,1,8,8,7,14.257142857142856,0,12.7,3.7,-1.7,Graduate
1,1,1,171,1,1,168.0,1,38,37,9,8,155.1,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate
1,39,1,8014,0,15,133.1,1,34,34,0,0,100.0,1,0,0,0,0,0,37,0,0,5,9,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout
1,1,3,9119,1,1,133.0,1,3,1,3,4,121.8,1,0,0,1,1,0,18,0,0,5,9,4,12.0,0,0,5,10,2,11.0,0,8.9,1.4,3.51,Enrolled
1,15,1,9119,1,1,133.1,41,1,3,5,8,100.0,0,0,1,1,1,0,21,1,0,5,5,0,0.0,0,0,6,8,0,0.0,0,11.1,0.6,2.02,Dropout
1,18,1,9147,1,1,131.0,1,34,34,90,90,131.0,0,0,0,1,1,0,22,0,0,5,11,3,13.666666666666666,0,0,5,10,3,11.333333333333334,0,9.4,-0.8,-3.12,Dropout
2,39,1,9773,1,1,100.0,1,37,37,9,9,133.0,0,0,0,1,1,0,47,0,0,6,8,5,11.4,0,0,6,10,6,11.666666666666666,0,12.7,3.7,-1.7,Dropout
1,1,1,9130,1,1,133.0,1,3,1,2,4,126.0,0,0,0,1,1,0,18,0,0,5,7,3,13.666666666666666,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduate
1,17,2,9254,1,1,123.0,1,37,37,7,7,113.9,1,0,0,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,11.1,0.6,2.02,Graduate
1,17,1,9238,1,1,144.0,1,3,1,2,3,126.9,0,0,0,1,0,0,19,0,0,6,8,5,10.6,0,0,6,11,4,10.5,0,15.5,2.8,-4.06,Graduate
1,1,1,9238,1,1,133.1,1,1,1,3,4,112.0,0,0,0,1,1,0,19,0,0,6,7,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate
1,1,1,9853,1,1,132.0,1,2,19,4,4,125.0,1,0,0,1,0,0,18,0,0,6,9,5,12.6,0,0,6,8,5,11.4,0,9.4,-0.8,-3.12,Enrolled
1,17,1,171,1,1,129.0,1,38,37,4,6,128.0,0,0,0,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
5,39,1,9119,1,1,120.0,1,37,37,9,9,116.0,0,0,1,1,1,1,34,0,0,5,14,1,17.0,0,0,5,10,2,11.0,0,9.4,-0.8,-3.12,Enrolled
1,44,1,9085,1,39,140.0,1,1,19,9,9,140.0,1,0,0,1,0,0,20,0,1,6,13,6,12.555555555555555,0,1,6,11,5,11.8,0,16.2,0.3,-0.92,Enrolled
1,51,1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.333333333333334,0,0,6,6,4,12.75,0,11.1,0.6,2.02,Graduate
1,17,1,9254,1,1,125.0,1,1,19,4,7,116.6,0,0,0,1,1,1,19,0,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,16.2,0.3,-0.92,Graduate
1,1,4,9119,1,1,120.0,1,3,1,123,152,116.9,0,0,0,1,1,0,18,0,0,5,9,1,13.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
1,17,2,9500,1,1,138.0,1,1,38,5,8,132.8,1,0,0,1,0,0,18,0,0,7,9,6,12.385714285714286,0,0,8,9,8,13.755555555555556,0,13.9,-0.3,0.79,Graduate
1,17,1,9085,1,1,134.0,1,19,37,2,7,131.2,0,0,0,1,0,0,19,0,0,5,8,1,11.0,0,0,5,6,5,11.2,0,7.6,2.6,0.32,Enrolled
1,17,1,9853,1,1,160.0,1,1,38,4,10,144.3,1,0,0,1,0,0,18,0,0,6,10,4,13.0,0,0,6,9,5,13.666666666666666,0,9.4,-0.8,-3.12,Graduate
2,39,1,8014,0,1,150.0,1,37,37,7,5,143.0,0,0,0,1,0,0,40,0,5,9,9,9,15.88888888888889,0,3,7,7,7,14.142857142857142,0,12.7,3.7,-1.7,Graduate
1,1,1,9773,1,1,150.0,1,19,38,9,5,143.0,0,0,0,1,0,0,18,0,0,6,6,5,13.0,0,0,6,6,6,13.666666666666666,0,12.7,3.7,-1.7,Graduate
1,43,1,9130,1,1,125.0,1,39,3,3,2,125.0,1,0,0,1,0,0,21,0,0,5,6,0,0.0,5,0,5,6,4,13.75,1,10.8,1.4,1.74,Graduate
1,1,2,9500,1,1,99.0,1,1,3,5,10,100.0,1,0,0,1,1,0,19,0,0,7,9,7,11.975,0,0,8,9,7,13.12857142857143,0,13.9,-0.3,0.79,Graduate
1,17,1,171,1,1,125.0,1,1,1,7,3,143.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled
1,1,1,171,1,1,116.0,1,38,1,5,1,111.1,0,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout
1,1,1,9085,1,1,130.0,1,9,19,4,1,134.2,1,0,0,1,0,0,20,0,0,5,13,0,0.0,5,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout
1,1,3,9500,1,1,136.0,1,1,19,4,9,131.1,1,0,0,1,0,0,19,0,0,7,9,6,13.411428571428573,0,0,8,12,7,13.294444444444444,0,15.5,2.8,-4.06,Enrolled
1,1,1,9670,1,1,124.0,1,19,37,5,7,119.1,0,0,0,1,1,1,20,0,0,5,7,4,11.0,0,0,5,7,4,11.5,0,9.4,-0.8,-3.12,Graduate
1,17,5,9085,1,1,118.0,1,1,38,4,7,122.2,1,0,0,1,0,1,20,0,0,6,7,6,15.428571428571429,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,Graduate
1,17,1,9500,1,1,131.0,1,19,37,9,9,123.8,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1,5,9254,1,1,120.0,1,37,37,9,7,127.0,1,0,0,1,0,1,18,0,0,6,10,6,11.666666666666666,0,0,6,10,4,12.25,0,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,1,141.0,1,37,38,6,6,125.6,1,0,0,1,0,1,22,0,0,7,9,6,13.081666666666669,0,0,8,12,6,13.15,0,11.1,0.6,2.02,Graduate
1,17,1,9070,1,1,126.0,1,19,38,9,7,118.7,0,0,0,1,0,0,18,0,0,6,7,5,11.8,0,0,6,6,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate
1,18,3,9500,1,1,131.0,1,19,1,4,7,127.5,1,0,0,1,0,0,18,0,0,7,7,7,13.457142857142856,0,0,8,8,8,14.5125,0,13.9,-0.3,0.79,Graduate
1,17,6,9500,1,1,150.0,1,1,37,1,1,131.5,1,0,0,1,0,0,19,0,0,8,8,7,13.925714285714283,0,0,8,8,7,13.925714285714283,0,10.8,1.4,1.74,Graduate
1,1,1,9130,1,1,138.0,1,4,5,2,2,123.0,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled
1,1,6,9500,1,1,144.0,1,19,19,5,5,130.3,1,0,0,1,0,1,18,0,0,8,8,7,13.814285714285717,0,0,8,8,7,13.814285714285717,0,12.7,3.7,-1.7,Graduate
1,17,4,9500,1,1,136.0,1,1,1,4,9,128.5,1,0,0,1,0,0,18,0,0,7,7,6,12.766666666666666,0,0,7,7,6,12.766666666666666,0,7.6,2.6,0.32,Graduate
1,43,1,9773,1,1,137.0,1,38,37,9,5,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.833333333333334,0,0,6,7,6,12.857142857142858,0,15.5,2.8,-4.06,Graduate
1,1,1,9085,1,1,133.1,1,37,38,7,5,106.0,1,0,0,1,0,1,21,0,0,6,13,6,16.153846153846153,0,0,6,10,6,15.75,0,15.5,2.8,-4.06,Graduate
1,1,5,9500,1,1,142.0,1,38,37,5,7,128.8,1,0,0,1,0,0,18,0,0,7,7,6,14.233333333333334,0,0,7,7,6,14.233333333333334,0,7.6,2.6,0.32,Graduate
1,42,1,9003,1,39,120.0,1,3,1,2,6,128.2,1,0,0,1,1,0,24,0,4,9,13,8,13.333333333333334,0,5,10,12,9,13.11111111111111,0,16.2,0.3,-0.92,Enrolled
1,39,1,9670,1,1,133.1,1,19,19,3,3,125.3,0,1,0,1,1,1,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout
1,42,1,9853,1,1,120.0,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,0,6,8,5,11.0,0,0,6,10,3,10.666666666666666,0,12.7,3.7,-1.7,Dropout
1,1,1,9254,1,1,129.0,1,1,1,4,2,126.2,0,0,1,0,0,1,21,0,0,6,7,6,13.428571428571429,0,0,6,8,6,11.333333333333334,0,8.9,1.4,3.51,Dropout
1,1,1,9853,1,1,136.0,1,38,37,9,9,126.9,1,0,0,1,0,1,19,0,0,7,7,7,13.285714285714286,0,0,7,7,7,14.428571428571429,0,11.1,0.6,2.02,Graduate
1,51,1,9147,1,1,130.0,1,19,38,9,8,115.7,0,0,0,1,1,0,20,0,0,5,7,5,11.0,0,0,5,7,3,10.0,0,8.9,1.4,3.51,Enrolled
1,17,1,9147,1,1,145.0,1,19,38,4,4,132.1,1,0,0,1,1,0,21,0,0,5,10,1,10.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout
1,39,1,9991,0,1,160.0,41,37,19,9,9,160.0,0,0,0,1,0,1,31,1,0,5,13,4,10.5,0,0,5,10,4,10.5,0,15.5,2.8,-4.06,Enrolled
1,39,1,9991,0,40,140.0,1,1,19,9,9,139.0,0,0,0,1,0,0,27,0,0,5,5,5,15.8,0,0,5,5,5,14.8,0,8.9,1.4,3.51,Graduate
1,1,4,9070,1,1,139.0,1,3,19,1,5,138.3,1,0,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate
1,17,4,9254,1,1,124.0,1,3,3,3,3,126.1,1,0,0,1,0,0,20,0,0,5,5,5,11.4,0,0,6,11,1,11.0,0,10.8,1.4,1.74,Dropout
1,1,2,9670,1,1,122.0,1,1,19,4,4,116.1,0,0,0,1,1,1,19,0,0,6,10,6,13.125,0,0,6,9,6,12.714285714285714,0,11.1,0.6,2.02,Enrolled
1,18,1,9500,1,1,126.0,1,37,19,5,5,119.3,0,0,0,1,0,1,19,0,0,8,9,8,13.78125,1,0,8,9,8,13.78125,1,9.4,-0.8,-3.12,Graduate
1,17,6,9147,1,1,133.0,1,19,38,5,6,123.2,1,0,0,1,1,0,20,0,0,5,7,3,12.666666666666666,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,Enrolled
1,17,3,9773,1,1,153.0,1,34,34,99,99,133.1,1,0,1,1,0,1,19,0,0,6,8,6,12.166666666666666,0,0,6,8,5,12.4,0,9.4,-0.8,-3.12,Dropout
1,44,1,9085,1,1,150.0,1,29,10,6,6,150.0,1,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,1,1,9238,1,1,143.0,1,38,34,9,9,133.6,1,0,0,1,0,0,18,0,0,6,9,5,11.4,0,0,6,8,5,10.8,0,9.4,-0.8,-3.12,Graduate
1,1,1,9238,1,1,117.0,1,1,19,4,7,113.5,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Graduate
1,53,1,9085,1,42,130.0,1,38,38,9,9,128.8,0,0,0,1,0,0,21,0,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,Dropout
1,39,1,9670,1,1,120.0,1,1,19,4,5,100.0,0,0,0,1,0,1,25,0,0,5,7,4,10.5,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate
1,1,1,171,1,1,127.0,1,37,38,9,9,120.7,1,0,1,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout
1,1,1,9147,1,1,133.0,1,19,37,9,9,129.9,0,0,0,1,1,0,18,0,0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate
1,1,1,9070,1,1,131.0,1,3,3,3,3,135.9,0,0,0,1,0,1,21,0,1,6,8,6,12.571428571428571,1,0,6,8,6,11.625,0,13.9,-0.3,0.79,Graduate
1,1,1,9254,1,1,123.0,1,38,19,9,4,117.8,0,0,0,1,1,0,19,0,0,6,10,4,12.75,0,0,6,12,2,13.0,0,10.8,1.4,1.74,Enrolled
1,1,2,9773,1,1,120.0,105,1,1,9,9,119.0,1,0,1,0,0,0,18,1,0,6,6,6,12.0,0,0,6,6,2,11.0,0,11.1,0.6,2.02,Dropout
1,7,1,9070,1,3,140.0,1,37,2,9,3,140.0,0,0,0,0,0,0,23,0,0,3,3,2,10.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,1,3,9773,1,1,140.0,1,1,39,4,1,128.1,1,1,0,1,1,0,21,0,0,6,6,5,11.8,0,0,6,9,0,0.0,0,16.2,0.3,-0.92,Dropout
1,1,2,171,1,1,127.0,1,2,19,5,5,139.6,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout
1,44,1,9238,1,1,140.0,1,1,1,5,5,143.4,0,0,0,1,0,1,21,0,3,6,6,6,14.833333333333334,0,2,6,7,6,12.571428571428571,0,13.9,-0.3,0.79,Graduate
1,17,1,9130,1,1,147.0,1,4,1,2,10,141.8,1,0,0,1,0,0,19,0,0,6,8,6,13.0,0,0,6,9,4,12.8,0,13.9,-0.3,0.79,Graduate
1,17,4,9500,1,1,150.0,1,38,37,9,9,130.8,0,0,0,1,1,1,22,0,0,7,7,7,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,Graduate
1,16,1,9556,1,1,137.0,1,37,37,9,7,122.7,1,0,0,1,0,1,18,0,0,7,7,7,15.285714285714286,0,0,8,8,8,16.075,0,12.4,0.5,1.79,Graduate
1,39,1,9500,1,1,120.0,1,1,3,175,121,105.9,0,0,0,1,0,0,35,0,0,3,4,3,11.816666666666668,0,0,3,3,3,11.333333333333334,0,11.1,0.6,2.02,Enrolled
1,51,1,9991,0,39,120.0,1,1,4,4,10,118.1,0,0,0,1,1,0,28,0,13,15,17,13,12.0,0,9,13,13,9,11.333333333333334,0,8.9,1.4,3.51,Dropout
1,44,1,9085,1,1,140.0,1,1,2,3,3,140.0,0,0,0,1,0,0,20,0,0,6,7,6,14.285714285714286,0,0,6,9,3,13.0,0,13.9,-0.3,0.79,Enrolled
1,42,1,9119,1,1,140.0,1,3,3,3,2,133.6,1,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,1,2,9238,1,1,117.0,1,19,1,9,8,110.0,1,0,1,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
1,17,3,9500,1,1,138.0,1,1,19,7,8,129.3,1,0,0,1,0,1,18,0,0,7,8,6,13.271666666666668,0,0,8,11,7,12.94375,0,12.4,0.5,1.79,Graduate
1,17,1,9773,1,1,125.0,1,3,3,2,3,118.0,1,0,0,1,1,0,19,0,0,6,12,4,10.8,0,0,6,14,3,11.0,0,13.9,-0.3,0.79,Dropout
1,43,1,9991,0,1,140.0,1,37,37,9,9,135.8,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.357142857142858,0,9.4,-0.8,-3.12,Graduate
1,42,1,9119,1,1,136.0,1,1,37,5,5,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,0,5,7,2,11.5,0,15.5,2.8,-4.06,Enrolled
1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1,1,9773,1,1,140.0,1,37,37,9,9,142.5,1,0,0,1,0,0,18,0,0,6,6,6,13.333333333333334,0,0,6,9,5,13.2,0,9.4,-0.8,-3.12,Graduate
1,43,3,9254,1,1,135.0,1,3,3,2,2,122.1,0,0,0,1,1,0,19,0,0,6,14,3,12.5,0,0,6,9,4,11.0,0,12.7,3.7,-1.7,Enrolled
1,17,4,9670,1,1,110.0,1,1,37,7,7,111.1,1,0,0,0,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,8,5,13.6,0,8.9,1.4,3.51,Graduate
1,17,1,9085,1,1,129.0,1,1,37,9,9,118.2,1,0,0,1,0,1,18,0,0,5,7,4,13.25,0,0,5,8,5,15.571428571428571,0,10.8,1.4,1.74,Graduate
1,1,1,171,1,1,138.0,1,19,19,5,1,130.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout
1,17,1,9773,1,1,136.0,1,3,1,2,3,132.5,1,0,0,1,0,0,19,0,0,6,7,6,12.5,0,0,6,7,6,12.5,0,10.8,1.4,1.74,Graduate
1,17,1,9853,1,1,119.0,1,37,38,9,9,125.0,1,0,0,1,0,1,21,0,0,6,9,5,12.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,Dropout
1,44,1,9070,1,39,123.9,1,37,1,9,7,123.9,0,0,0,1,1,0,20,0,2,7,9,5,12.6,0,5,9,10,8,12.75,1,16.2,0.3,-0.92,Dropout
1,1,6,9500,1,1,138.0,1,4,19,2,3,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,Dropout
4,7,1,9238,1,40,130.0,1,34,34,99,99,130.0,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
1,17,6,9556,1,1,115.0,1,19,2,5,3,112.2,1,0,0,1,0,0,20,0,0,7,7,7,13.785714285714286,0,0,8,8,8,14.1,0,12.4,0.5,1.79,Graduate
1,1,6,9773,1,1,141.0,1,30,37,7,7,128.4,1,0,1,0,0,0,18,0,0,6,8,5,13.0,0,0,6,8,5,11.4,0,7.6,2.6,0.32,Dropout
1,1,1,9853,1,1,152.0,1,19,19,9,5,154.1,0,0,1,1,0,1,18,0,0,6,6,6,13.333333333333334,0,0,6,7,6,12.571428571428571,0,12.7,3.7,-1.7,Graduate
2,39,1,8014,0,1,150.0,1,37,38,3,7,134.5,0,0,0,1,0,0,28,0,0,6,8,5,11.833333333333334,0,0,6,6,6,13.0,0,16.2,0.3,-0.92,Graduate
1,1,1,8014,0,1,120.0,1,1,37,7,3,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,Enrolled
1,18,1,9853,1,1,123.0,1,19,19,9,7,117.4,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
1,17,1,9085,1,1,120.0,1,19,38,4,8,122.5,0,0,0,0,1,0,19,0,0,6,11,5,13.6,0,0,6,11,5,13.666666666666666,0,11.1,0.6,2.02,Enrolled
1,17,1,9773,1,1,115.0,1,37,37,9,8,116.1,1,0,0,1,0,1,18,0,0,6,7,6,13.857142857142858,0,0,6,7,6,14.285714285714286,0,13.9,-0.3,0.79,Graduate
4,43,1,9238,1,1,120.0,1,37,37,9,9,110.0,0,0,1,1,0,0,34,0,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,Graduate
1,1,1,9238,1,1,124.0,1,1,1,4,4,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11.0,0,9.4,-0.8,-3.12,Graduate
1,17,3,9119,1,1,117.0,1,1,2,3,2,119.8,1,0,0,1,1,0,19,0,0,5,10,2,11.0,0,0,6,10,0,0.0,0,11.1,0.6,2.02,Dropout
1,43,1,9500,1,19,133.1,1,34,34,0,0,110.0,1,0,0,1,1,0,27,0,0,7,7,0,0.0,6,0,7,7,0,0.0,6,7.6,2.6,0.32,Dropout
1,1,1,9773,1,1,139.0,1,38,38,9,9,145.0,1,0,0,1,0,1,18,0,0,6,6,6,13.333333333333334,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate
1,18,1,9147,1,1,119.0,1,37,37,7,7,112.0,1,0,0,0,1,0,20,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
1,17,1,171,1,1,145.0,1,4,4,3,3,143.6,0,0,1,1,1,0,19,0,5,12,12,10,12.7,0,4,11,16,10,12.272727272727272,0,8.9,1.4,3.51,Enrolled
2,39,1,9500,1,19,133.1,1,38,38,2,10,120.0,0,0,0,1,0,0,37,0,0,7,9,2,10.75,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,Dropout
1,1,2,9254,1,1,120.0,1,19,1,9,8,117.2,0,0,0,1,1,0,21,0,0,6,8,3,12.0,0,0,6,9,1,11.0,0,15.5,2.8,-4.06,Dropout
1,17,1,9238,1,1,126.0,1,37,19,9,8,116.9,1,0,0,1,0,0,21,0,0,6,11,6,10.375,0,0,6,12,3,11.666666666666666,0,12.7,3.7,-1.7,Enrolled
1,17,1,9670,1,1,138.0,1,1,1,4,8,123.0,0,0,1,0,1,0,20,0,0,6,7,5,12.4,0,0,6,8,4,13.0,0,13.9,-0.3,0.79,Enrolled
1,7,1,9991,0,3,140.0,1,37,37,9,9,140.0,0,0,0,1,1,0,27,0,0,5,6,4,13.5,0,0,5,6,4,13.75,0,7.6,2.6,0.32,Graduate
1,44,1,9238,1,39,140.0,1,1,1,3,5,141.7,0,0,0,1,0,1,20,0,3,6,6,6,12.833333333333334,0,2,6,6,6,12.833333333333334,0,13.9,-0.3,0.79,Graduate
1,17,2,9119,1,1,133.1,1,1,2,3,3,117.0,1,0,0,1,1,0,21,0,0,5,10,5,11.166666666666666,0,0,5,10,3,10.8,0,12.4,0.5,1.79,Enrolled
2,39,1,9991,0,1,120.0,1,37,37,9,9,120.7,0,0,0,1,0,0,39,0,0,5,6,5,11.0,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduate
1,1,1,9130,1,1,136.0,1,19,19,90,8,133.9,1,0,0,0,1,0,20,0,0,5,7,4,13.0,0,0,5,11,3,12.0,2,10.8,1.4,1.74,Dropout
1,1,2,9500,1,1,147.0,1,3,1,4,3,136.7,0,0,0,1,0,0,18,0,0,7,7,7,13.995714285714287,0,0,8,9,8,14.955555555555556,0,11.1,0.6,2.02,Graduate
1,1,1,9773,1,1,154.0,1,37,37,9,7,150.2,0,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,14.666666666666666,0,16.2,0.3,-0.92,Graduate
1,39,1,8014,0,1,155.0,1,19,37,4,5,117.5,0,0,0,1,0,0,34,0,0,6,6,4,13.25,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled
1,17,2,171,1,1,131.0,1,2,1,3,3,148.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate
1,1,4,9147,1,1,146.0,1,3,1,3,10,138.7,0,0,0,1,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout
1,1,4,9500,1,1,142.0,1,38,37,9,5,127.3,1,0,0,1,0,0,18,0,0,8,8,7,15.075714285714286,0,0,8,8,7,15.075714285714286,0,10.8,1.4,1.74,Graduate
1,1,2,9254,1,1,136.0,1,1,1,9,4,123.4,1,0,0,1,0,1,18,0,0,6,9,6,13.571428571428571,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,Graduate
