Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Age at enrollment__is_outlier,Curricular units 1st sem (evaluations)__is_outlier,Curricular units 2nd sem (evaluations)__is_outlier,Delta_Grade,Grade_Improvement,Grade_Decline,CR_Sem1,CR_Sem2,Delta_CR,Completion_Collapse,Fail_Crossing,Borderline_Collapse,EvalPressure_Sem1,EvalPressure_Sem2,Delta_EvalPressure,GhostRate_Sem1,GhostRate_Sem2,Delta_GhostRate,Ghost_Worsening,Academic_Stress,Academic_Stress_Level,Home_Support_Risk,Subject_Specific,Subject_Risk_Flag,Subject_Difficulty_Score
1,1,1,9085,1,1,122.0,1,1,1,2,5,113.3,1,0,0,1,0,0,18,0,0,5,9,4,14.25,0,0,5,8,5,12.714285714285714,0,10.8,1.4,1.74,Enrolled,0,0,0,-1.5357142857142865,0,1,0.8,1.0,0.19999999999999996,0,0,0,1.8,1.6,-0.19999999999999996,0.0,0.0,0.0,0,0.1066942876878249,Low,0.0,None,0,0.0
2,39,1,9991,0,1,148.0,1,19,37,9,5,130.9,0,0,0,0,1,0,28,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.2,0.19999999999999996,0.0,0.0,0.0,0,0.5833157766629434,Medium,0.4651678050401573,Math,1,1.0
1,1,1,9670,1,1,112.0,1,37,1,7,0,110.6,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,Graduate,0,0,0,0.05000000000000071,1,0,0.8,1.0,0.19999999999999996,0,0,0,1.4,1.4,0.0,0.0,0.2,0.2,0,0.0,Low,0.0,None,0,0.0
1,1,1,9670,1,1,119.0,1,37,37,10,6,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13.0,0,0,5,7,3,13.0,1,7.6,2.6,0.32,Enrolled,0,0,0,0.0,0,0,0.6,0.6,0.0,0,0,0,1.2,1.4,0.19999999999999996,0.0,0.2,0.2,0,0.28642483846986366,Low,0.033126265543552844,None,0,0.0
2,7,1,171,1,3,120.0,1,19,19,9,9,130.0,1,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0.0,Low,0.5602430098053388,Math,1,1.0
1,43,1,9500,1,1,120.0,1,2,4,4,5,136.6,0,0,0,1,1,0,23,0,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,0.0,0.79,Dropout,0,0,0,0.2599999999999998,1,0,0.7142857142857143,0.8571428571428571,0.1428571428571428,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,1,1,9500,1,1,117.0,1,19,19,194,193,117.4,1,0,0,1,0,0,19,0,0,7,12,5,11.8,0,0,7,9,6,11.708333333333334,0,11.1,0.6,2.02,Enrolled,0,0,0,-0.09166666666666679,0,1,0.7142857142857143,0.8571428571428571,0.1428571428571428,0,0,0,1.7142857142857142,1.2857142857142858,-0.4285714285714284,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,171,1,1,163.0,1,3,4,2,5,175.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,,,,No_Feedback,0,
1,43,1,9147,1,1,122.0,1,1,38,1,7,118.9,0,0,0,1,1,0,21,0,0,5,11,2,10.5,0,0,5,13,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,-10.5,0,1,0.4,0.0,-0.4,0,1,1,2.2,2.6,0.3999999999999999,0.0,0.0,0.0,0,0.9785045161921049,High,0.08280679246360984,None,0,0.0
1,1,2,9500,1,1,120.0,1,3,37,4,7,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,Graduate,0,0,0,-1.0249999999999986,0,1,0.8571428571428571,0.875,0.017857142857142905,0,0,0,1.1428571428571428,1.25,0.1071428571428572,0.0,0.0,0.0,0,0.1523249968181694,Low,0.0,None,0,0.0
1,39,1,9003,1,12,133.1,1,19,1,9,1,130.0,0,0,0,1,1,0,29,0,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2.8333333333333335,1.3333333333333333,-1.5000000000000002,0.3333333333333333,0.0,-0.3333333333333333,0,0.5702659998499305,Medium,0.32451417305791963,Math,1,1.0
1,1,2,9773,1,1,115.0,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,Graduate,0,0,0,1.25,1,0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1.6666666666666667,1.3333333333333333,-0.3333333333333335,0.0,0.0,0.0,0,0.19075434238670744,Low,0.0,Math,1,1.0
1,17,1,9500,1,1,157.0,1,19,3,4,9,138.8,0,0,0,1,1,0,18,0,0,8,8,7,13.55714285714286,0,0,8,8,7,13.55714285714286,0,12.7,3.7,0.0,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.09248690284609067,Math,1,1.0
1,17,1,9238,1,1,132.0,1,37,37,9,9,123.6,1,0,0,1,0,0,18,0,0,6,9,4,11.5,0,0,6,10,4,10.75,0,7.6,2.6,0.32,Enrolled,0,0,0,-0.75,0,1,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1.5,1.6666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.24106831044918342,Low,0.0,Math,1,1.0
1,1,6,9238,1,1,113.0,1,1,38,194,163,112.3,1,0,1,1,0,1,20,0,0,6,8,5,11.6,0,0,6,8,4,11.75,0,8.9,1.4,3.51,Graduate,0,0,0,0.15000000000000036,1,0,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0,0,0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0,0.17909523615175177,Low,0.42791026487058204,Language,1,0.5
1,17,1,8014,0,1,132.0,1,37,19,5,5,121.2,0,0,0,1,0,0,18,0,0,6,8,5,12.2,0,0,6,10,5,12.8,0,10.8,1.4,1.74,Graduate,0,0,0,0.6000000000000014,1,0,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.17693895012693495,Low,0.08423602058566568,Language,1,0.5
1,1,1,9500,1,1,126.0,1,19,19,3,7,123.9,0,0,0,1,0,0,19,0,0,7,8,6,13.296666666666669,0,0,8,9,7,14.114285714285714,0,11.1,0.6,2.02,Graduate,0,0,0,0.8176190476190452,1,0,0.8571428571428571,0.875,0.017857142857142905,0,0,0,1.1428571428571428,1.125,-0.017857142857142794,0.0,0.0,0.0,0,0.14019367029315166,Low,0.0,Math,1,1.0
1,39,1,9003,1,1,130.0,1,38,19,9,6,120.0,1,0,0,1,1,0,28,0,7,13,19,8,11.625,0,5,10,17,6,11.0,0,15.5,2.8,0.0,Enrolled,0,0,0,-0.625,0,1,0.6153846153846154,0.6,-0.015384615384615441,0,0,0,1.4615384615384615,1.7,0.2384615384615385,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9556,1,1,140.0,1,37,38,9,9,106.0,1,0,1,0,0,1,24,0,0,7,14,5,12.36,0,1,8,15,5,12.0,0,8.9,1.4,3.51,Dropout,0,0,0,-0.35999999999999943,0,1,0.7142857142857143,0.625,-0.0892857142857143,0,0,0,2.0,1.875,-0.125,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,3,9070,1,1,118.0,1,43,3,123,123,110.0,1,0,1,1,1,0,19,0,0,6,6,6,12.0,0,0,6,7,6,13.571428571428571,0,8.9,1.4,3.51,Graduate,0,0,0,1.5714285714285712,1,0,1.0,1.0,0.0,0,0,0,1.0,1.1666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.0,Low,0.2551259843656054,None,0,0.0
1,1,1,9991,0,1,143.0,1,19,37,5,8,135.0,0,0,0,1,0,1,20,0,0,5,5,5,12.4,0,0,5,6,5,12.833333333333334,0,10.8,1.4,1.74,Graduate,0,0,0,0.43333333333333357,1,0,1.0,1.0,0.0,0,0,0,1.0,1.2,0.19999999999999996,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9500,1,1,138.0,1,38,38,9,9,126.8,0,0,0,1,1,1,19,0,0,7,9,7,14.244444444444444,0,0,8,12,8,12.233333333333333,0,15.5,2.8,0.0,Graduate,0,0,0,-2.011111111111111,0,1,1.0,1.0,0.0,0,0,0,1.2857142857142858,1.5,0.2142857142857142,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9147,1,1,133.1,1,37,37,191,154,95.0,0,0,0,1,0,0,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,11.1,0.6,2.02,Graduate,0,0,0,0.05000000000000071,1,0,0.8,1.0,0.19999999999999996,0,0,0,2.0,1.6,-0.3999999999999999,0.0,0.0,0.0,0,0.026805042758975328,Low,0.0,Language,1,0.5
1,1,1,9773,1,1,145.0,1,19,38,4,10,131.7,1,0,0,1,0,0,18,0,0,6,7,6,12.666666666666666,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Enrolled,0,0,0,-0.4166666666666661,0,1,1.0,0.6666666666666666,-0.33333333333333337,0,0,0,1.1666666666666667,1.3333333333333333,0.16666666666666652,0.0,0.0,0.0,0,0.25901743901280583,Low,0.07830309526661498,None,0,0.0
1,42,1,9119,1,1,140.0,1,19,19,90,90,120.0,0,0,1,0,1,0,31,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.4948881306984622,Medium,0.685186441610216,Math,1,1.0
1,17,3,9147,1,1,135.0,1,37,37,6,5,121.0,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,0.0,0.79,Graduate,0,0,0,-1.25,0,1,1.0,1.0,0.0,0,0,0,1.6,1.4,-0.20000000000000018,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,39,1,9991,0,1,133.1,1,37,37,9,9,126.5,0,0,0,1,0,0,27,0,0,5,5,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,-10.5,0,1,0.4,0.0,-0.4,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9773,1,1,138.0,1,1,19,4,4,131.7,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,13.285714285714286,0,15.5,2.8,0.0,Graduate,0,0,0,0.45238095238095255,1,0,1.0,1.0,0.0,0,0,0,1.0,1.1666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.0,Low,0.0,Language,1,0.5
1,1,1,9238,1,1,124.0,1,34,34,0,0,129.3,0,0,0,1,0,0,19,0,0,6,8,6,11.5,0,0,6,7,6,11.166666666666666,0,7.6,2.6,0.32,Graduate,0,0,0,-0.3333333333333339,0,1,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.1666666666666667,-0.16666666666666652,0.0,0.0,0.0,0,0.0,Low,0.1449187988295467,Other,1,0.3
1,17,1,9238,1,1,135.0,1,37,37,8,6,127.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.324456210268929,Low,0.038262839430365306,Math,1,1.0
4,39,2,9556,1,19,133.1,1,19,19,4,6,123.0,0,0,0,1,0,1,37,0,0,7,10,7,10.985714285714286,0,0,8,11,8,12.3,0,10.8,1.4,1.74,Graduate,0,0,0,1.314285714285715,1,0,1.0,1.0,0.0,0,0,0,1.4285714285714286,1.375,-0.0535714285714286,0.0,0.0,0.0,0,0.0,Low,0.5092499064102329,None,0,0.0
2,43,1,9991,0,1,114.0,1,37,37,7,8,116.7,0,0,0,1,1,0,49,0,0,5,7,4,13.333333333333334,0,0,5,9,4,11.6,1,16.2,0.3,0.0,Dropout,1,0,0,-1.7333333333333343,0,1,0.8,0.8,0.0,0,0,0,1.4,1.8,0.40000000000000013,0.0,0.2,0.2,0,0.2339812119934454,Low,0.9491934137720115,Math,1,1.0
1,1,1,9238,1,1,127.0,1,37,37,5,10,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Graduate,0,0,0,0.1999999999999993,1,0,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.5,1.8333333333333333,0.33333333333333326,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,43,1,9254,1,1,110.0,1,12,19,9,9,125.0,0,0,0,0,1,0,31,0,3,8,19,5,12.166666666666666,0,3,7,12,5,12.0,0,7.6,2.6,0.32,Dropout,0,0,0,-0.16666666666666607,0,1,0.625,0.7142857142857143,0.0892857142857143,0,0,0,2.375,1.7142857142857142,-0.6607142857142858,0.0,0.0,0.0,0,0.12740977244788218,Low,0.4327408410911673,Math,1,1.0
1,39,1,9500,1,19,133.1,1,38,38,9,9,114.8,0,0,0,1,0,0,28,0,0,7,15,1,10.75,0,0,7,10,1,10.0,0,13.9,0.0,0.79,Dropout,0,0,0,-0.75,0,1,0.14285714285714285,0.14285714285714285,0.0,0,0,0,2.142857142857143,1.4285714285714286,-0.7142857142857142,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9500,1,1,153.0,1,38,19,9,5,138.5,1,0,0,1,0,1,20,0,0,8,8,7,15.798571428571426,0,0,8,8,7,15.798571428571426,0,10.8,1.4,1.74,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9119,1,1,139.0,1,19,19,9,7,110.3,0,0,1,1,1,0,24,0,0,5,12,1,10.0,0,0,5,11,1,11.0,0,8.9,1.4,3.51,Enrolled,0,0,0,1.0,1,0,0.2,0.2,0.0,0,0,0,2.4,2.2,-0.19999999999999973,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,4,9238,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,0,6,8,6,11.166666666666666,0,0,6,6,6,11.333333333333334,0,7.6,2.6,0.32,Graduate,0,0,0,0.16666666666666785,1,0,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.0,-0.33333333333333326,0.0,0.0,0.0,0,0.09970593564536415,Low,0.06200580436955935,Other,1,0.3
1,1,1,9238,1,1,135.0,1,1,38,4,6,122.1,0,1,1,0,1,0,19,0,0,6,6,4,11.5,0,0,6,6,5,11.0,0,8.9,1.4,3.51,Dropout,0,0,0,-0.5,0,1,0.6666666666666666,0.8333333333333334,0.16666666666666674,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.22106834226888183,Low,0.4081917674365106,None,0,0.0
1,1,1,9130,1,1,144.0,1,3,1,1,3,137.7,0,0,0,0,0,0,23,0,0,5,9,0,0.0,3,1,5,10,1,12.0,3,10.8,1.4,1.74,Dropout,0,0,0,12.0,1,0,0.0,0.2,0.2,0,0,0,1.8,2.0,0.19999999999999996,0.6,0.6,0.0,0,0.287015014278144,Low,0.19859816426793087,None,0,0.0
1,53,1,9085,1,42,150.0,1,1,19,4,8,145.2,1,0,0,1,0,0,20,0,7,11,13,11,14.615384615384617,0,4,9,11,9,13.7,0,8.9,1.4,3.51,Graduate,0,0,0,-0.9153846153846175,0,1,1.0,1.0,0.0,0,0,0,1.1818181818181819,1.2222222222222223,0.04040404040404044,0.0,0.0,0.0,0,0.0,Low,0.04714011327017751,None,0,0.0
1,5,3,9070,1,1,157.0,1,3,1,9,6,138.1,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,8,6,14.125,0,10.8,1.4,1.74,Graduate,0,0,0,1.458333333333334,1,0,1.0,1.0,0.0,0,0,0,1.0,1.3333333333333333,0.33333333333333326,0.0,0.0,0.0,0,0.11910906831461916,Low,0.15912001077089213,None,0,0.0
1,1,4,9500,1,1,133.1,1,19,38,9,9,119.6,1,0,0,1,0,1,19,0,0,7,7,6,12.808333333333332,0,0,8,11,7,12.825714285714286,0,12.4,0.5,1.79,Graduate,0,0,0,0.01738095238095383,1,0,0.8571428571428571,0.875,0.017857142857142905,0,0,0,1.0,1.375,0.375,0.0,0.0,0.0,0,0.047814647874469915,Low,0.13493420651074614,Math,1,1.0
1,1,3,171,1,1,145.0,1,1,1,3,3,140.1,1,0,0,1,0,0,20,0,6,12,12,12,13.25,0,4,11,14,11,14.333333333333334,0,8.9,1.4,3.51,Graduate,0,0,0,1.083333333333334,1,0,1.0,1.0,0.0,0,0,0,1.0,1.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,53,1,171,1,42,130.0,1,1,19,9,9,130.0,1,0,0,0,1,1,22,0,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,8.9,1.4,3.51,Graduate,0,0,0,0.12121212121212288,1,0,0.9166666666666666,1.0,0.08333333333333337,0,0,0,1.25,1.4545454545454546,0.20454545454545459,0.0,0.0,0.0,0,0.0,Low,0.0,Other,1,0.3
1,39,1,9003,1,19,133.1,1,4,1,2,4,120.0,0,0,0,1,1,0,25,0,0,3,4,0,0.0,0,0,3,5,0,0.0,0,16.2,0.3,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.47506303748275186,Medium,0.06147923500605522,None,0,0.0
1,39,1,9085,1,1,140.0,1,37,37,90,90,106.3,0,0,1,0,1,0,35,0,0,5,7,2,11.5,0,0,5,8,2,10.5,0,7.6,2.6,0.32,Dropout,0,0,0,-1.0,0,1,0.4,0.4,0.0,0,0,0,1.4,1.6,0.20000000000000018,0.0,0.0,0.0,0,0.23369573497153978,Low,1.0,None,0,0.0
1,43,1,9070,1,1,100.0,1,37,37,9,9,108.0,1,0,0,1,1,0,34,0,7,12,12,7,11.428571428571429,0,4,12,12,7,11.857142857142858,0,7.6,2.6,0.32,Enrolled,0,0,0,0.4285714285714288,1,0,0.5833333333333334,0.5833333333333334,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,43,1,9991,0,1,140.0,1,38,37,5,6,117.3,0,0,0,1,0,0,28,0,6,10,15,6,10.666666666666666,0,5,10,17,9,11.333333333333334,1,7.6,2.6,0.32,Enrolled,0,0,0,0.6666666666666679,1,0,0.6,0.9,0.30000000000000004,0,0,0,1.5,1.7,0.19999999999999996,0.0,0.1,0.1,0,,,,No_Feedback,0,
1,7,1,9853,1,3,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,28,0,14,15,25,14,12.428571428571429,1,8,14,22,11,11.909090909090908,0,7.6,2.6,0.32,Dropout,0,1,0,-0.5194805194805205,0,1,0.9333333333333333,0.7857142857142857,-0.14761904761904765,0,0,0,1.6666666666666667,1.5714285714285714,-0.09523809523809534,0.06666666666666667,0.0,-0.06666666666666667,0,0.2793423435203561,Low,0.32104813033061086,None,0,0.0
1,1,3,9085,1,1,134.0,1,38,19,9,5,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,4,13.5,0,7.6,2.6,0.32,Enrolled,0,0,0,1.5,1,0,0.6,0.8,0.20000000000000007,0,0,0,1.4,1.4,0.0,0.0,0.0,0.0,0,0.07095460837722108,Low,0.1743972088029289,None,0,0.0
1,44,1,9003,1,39,140.0,1,37,37,9,1,140.0,0,0,0,1,1,1,20,0,0,6,11,5,13.833333333333334,0,0,6,13,6,12.3,0,15.5,2.8,0.0,Enrolled,0,0,0,-1.5333333333333332,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.8333333333333333,2.1666666666666665,0.33333333333333326,0.0,0.0,0.0,0,0.18392084662394254,Low,0.027050803599583114,Math,1,1.0
1,1,2,171,1,1,120.0,1,3,19,4,7,119.7,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0.39287601620367707,Medium,0.0,Language,1,0.5
1,26,1,9147,1,2,133.1,1,34,34,0,0,121.5,1,0,0,1,0,0,31,0,13,15,17,13,11.615384615384617,0,11,14,14,11,12.545454545454543,0,7.6,2.6,0.32,Dropout,0,0,0,0.9300699300699264,1,0,0.8666666666666667,0.7857142857142857,-0.080952380952381,0,0,0,1.1333333333333333,1.0,-0.1333333333333333,0.0,0.0,0.0,0,0.2505738240780647,Low,0.22276342256944823,None,0,0.0
1,1,1,9085,1,1,140.0,1,3,3,2,2,146.4,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,Graduate,0,0,0,-1.0,0,1,1.0,1.0,0.0,0,0,0,1.0,1.4,0.3999999999999999,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9991,0,1,150.0,1,3,5,2,2,135.8,0,0,1,1,1,0,29,0,1,5,9,3,11.0,0,0,5,11,2,13.5,0,12.7,3.7,0.0,Dropout,0,0,0,2.5,1,0,0.6,0.4,-0.19999999999999996,0,0,0,1.8,2.2,0.40000000000000013,0.0,0.0,0.0,0,0.10367108521610255,Low,0.6193084050500289,None,0,0.0
1,1,3,9500,1,1,144.0,1,38,38,5,7,128.0,1,0,0,1,0,1,18,0,0,8,11,7,12.90857142857143,0,0,8,11,7,12.90857142857143,0,10.8,1.4,1.74,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.375,1.375,0.0,0.0,0.0,0.0,0,0.10858248654038653,Low,0.0,None,0,0.0
1,1,2,9670,1,1,121.0,1,1,19,4,7,135.4,1,0,0,1,0,1,19,0,0,6,6,6,13.333333333333334,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduate,0,0,0,0.06666666666666643,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0,0.1881733221146874,Low,0.0,None,0,0.0
1,1,1,9500,1,1,134.0,1,38,19,3,10,121.2,0,0,0,1,0,0,19,0,0,7,10,7,13.47,0,0,8,8,8,13.32625,0,15.5,2.8,0.0,Graduate,0,0,0,-0.1437500000000007,0,1,1.0,1.0,0.0,0,0,0,1.4285714285714286,1.0,-0.4285714285714286,0.0,0.0,0.0,0,0.0,Low,0.22059929859784339,None,0,0.0
2,39,1,9147,1,1,160.0,1,37,37,9,7,110.0,0,0,0,1,1,0,30,0,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,0.0,Dropout,0,0,0,0.5,1,0,0.4,0.8,0.4,0,0,0,1.6,1.2,-0.40000000000000013,0.0,0.0,0.0,0,0.27445838700752484,Low,0.13454112754046718,Math,1,1.0
1,1,2,9773,1,1,125.0,1,19,1,4,5,122.2,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5859833561467458,Medium,0.20191551357937207,Math,1,1.0
1,1,1,9070,1,1,123.0,1,38,38,9,5,124.8,0,0,0,0,0,1,18,0,0,6,7,5,11.8,0,0,6,7,5,13.0,0,8.9,1.4,3.51,Enrolled,0,0,0,1.1999999999999993,1,0,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0,0.14016067104861174,Low,0.17777445471590106,Language,1,0.5
1,1,1,9130,1,1,140.0,1,4,3,3,3,127.8,0,0,0,1,1,0,18,0,0,6,7,6,14.285714285714286,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate,0,0,0,0.5714285714285712,1,0,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.5,0.33333333333333326,0.0,0.0,0.0,0,0.1086380711205838,Low,0.1347453824533553,Language,1,0.5
1,17,2,9773,1,1,132.0,1,19,19,9,6,120.1,1,0,0,1,0,1,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.0,0,8.9,1.4,3.51,Graduate,0,0,0,0.3333333333333339,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.03333698512608781,Low,0.0,None,0,0.0
1,18,6,8014,0,1,134.0,1,3,19,2,4,120.7,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,0.0,0.79,Dropout,0,0,0,-11.0,0,1,0.6666666666666666,0.0,-0.6666666666666666,0,1,1,1.3333333333333333,1.0,-0.33333333333333326,0.0,0.0,0.0,0,0.7507189500604646,High,0.1513676318765352,Language,1,0.5
1,44,1,9085,1,39,160.0,1,37,37,9,9,160.0,1,0,0,1,0,0,20,0,1,6,7,6,14.166666666666666,0,1,6,17,5,13.77777777777778,0,12.4,0.5,1.79,Graduate,0,0,0,-0.38888888888888573,0,1,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.1666666666666667,2.8333333333333335,1.6666666666666667,0.0,0.0,0.0,0,0.052863882630741044,Low,0.0,None,0,0.0
1,39,1,9085,1,1,133.1,1,37,36,90,7,128.2,0,0,0,1,1,0,28,0,0,5,8,3,12.0,0,0,5,10,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,0,0,0,-0.6666666666666661,0,1,0.6,0.6,0.0,0,0,0,1.6,2.0,0.3999999999999999,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,43,1,9773,1,1,133.1,22,34,34,90,90,130.0,0,0,1,1,0,0,23,1,0,6,11,1,16.0,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Dropout,0,0,0,-3.75,0,1,0.16666666666666666,0.6666666666666666,0.5,0,0,0,1.8333333333333333,1.3333333333333333,-0.5,0.0,0.0,0.0,0,0.2734075326568371,Low,0.7889022827695598,None,0,0.0
1,17,5,9773,1,1,139.0,1,38,1,4,4,123.6,1,0,0,1,1,0,18,0,0,6,6,6,13.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,-13.0,0,1,1.0,0.0,-1.0,1,1,0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.9776527494763061,High,0.0,Math,1,1.0
1,1,3,9500,1,1,128.0,1,1,1,7,7,120.5,1,0,0,1,0,1,19,0,0,7,10,5,13.04,0,0,7,7,7,12.5,0,12.4,0.5,1.79,Enrolled,0,0,0,-0.5399999999999991,0,1,0.7142857142857143,1.0,0.2857142857142857,0,0,0,1.4285714285714286,1.0,-0.4285714285714286,0.0,0.0,0.0,0,0.0,Low,0.0,Math,1,1.0
